W1,W2,W3,W4,F
means,according,winking,parliamentarian,1
let,us,see,responds,1
together,let,us,see,1
fight,together,let,us,1
aligning,fight,together,let,1
alarm,aligning,fight,together,1
loud,alarm,aligning,fight,1
state,narendra,modi,pri…,1
patronize,sunil,chhetri,afc,1
support,patronize,sunil,chhetri,1
mercy,real,tukdetukde,gang,1
prakash,raj,politics,greetings,1
thanks,ji,appointing,central,1
meetings,intellectuals,interesting,choices,1
ji,appointing,central,committee,1
organise,meetings,intellectuals,interesting,1
wing,organise,meetings,intellectuals,1
head,wing,organise,meetings,1
appointed,head,wing,organise,1
organisations,appointed,head,wing,1
volunteer,organisations,appointed,head,1
social,volunteer,organisations,appointed,1
tasked,reaching,social,volunteer,1
committee,tasked,reaching,social,1
head,committee,tasked,reaching,1
manifesto,committee,wing,gadk…,1
commitee,interesting,tv,theatrical,1
name,commitee,interesting,tv,1
seeing,name,commitee,interesting,1
committee,lok,elections,ji,1
central,committee,lok,elections,1
appointing,central,committee,lok,1
human,xiaomis,new,mi,1
xiaomis,new,mi,tv,1
new,mi,tv,launched,1
horse,carrying,maroons,see,1
want,good,horse,carrying,1
dont,want,good,horse,1
quit,dont,want,good,1
enters,parliament,rs,incharge,1
always,enters,parliament,rs,1
seat,always,enters,parliament,1
win,seat,always,enters,1
campaign,win,seat,always,1
cant,campaign,win,seat,1
man,cant,campaign,win,1
committe!!😂😂,man,cant,campaign,1
campaign,committe!!😂😂,man,cant,1
head,campaign,committe!!😂😂,man,1
jaitely,head,campaign,committe!!😂😂,1
arun,jaitely,head,campaign,1
long,time,amit,shah,1
course,long,time,amit,1
good,horse,carrying,maroons,1
carrying,maroons,see,present,1
get,chance,course,long,1
maroons,see,present,nation,1
well,wishes,wish,words,1
forever,well,wishes,wish,1
always,forever,well,wishes,1
sure,always,forever,well,1
thing,sure,always,forever,1
one,thing,sure,always,1
committee,upcoming,lok,election,1
head,committee,upcoming,lok,1
minister,head,committee,upcoming,1
finance,minister,head,committee,1
union,finance,minister,head,1
committee,union,finance,minister,1
manifesto,committee,union,finance,1
head,manifesto,committee,union,1
minister,head,manifesto,committee,1
home,minister,head,manifesto,1
union,home,minister,head,1
chance,course,long,time,1
rahul,get,chance,course,1
mi,tv,launched,india,1
throughout,country,make,nationwide,1
protest,meetings,throughout,country,1
demonstration,protest,meetings,throughout,1
jam,demonstration,protest,meetings,1
road,jam,demonstration,protest,1
join,road,jam,demonstration,1
farmers,join,road,jam,1
projects,worth,rs,crore…,1
huge,moral,shows,oppor…,1
relation,ups,check,link,1
half,relation,ups,check,1
minister,office,pradeep,maharathy…,1
chief,minister,office,pradeep,1
airport,chief,minister,office,1
pune,airport,chief,minister,1
hq,pune,airport,chief,1
committee,arun,jaitley,handle,1
tv,launched,india,ja,1
meetings,throughout,country,make,1
country,make,nationwide,strike,1
ji,rahul,get,chance,1
make,nationwide,strike,success,1
modi,ji,rahul,get,1
pm,modi,ji,rahul,1
choose,pm,modi,ji,1
want,choose,pm,modi,1
seriously,want,choose,pm,1
decide,seriously,want,choose,1
priority,decide,seriously,want,1
nation,priority,decide,seriously,1
welfare,nation,priority,decide,1
think,welfare,nation,priority,1
guys,think,welfare,nation,1
pm,narendra,modi,policies,1
disenchantment,pm,narendra,modi,1
register,disenchantment,pm,narendra,1
success,register,disenchantment,pm,1
strike,success,register,disenchantment,1
nationwide,strike,success,register,1
showing,mercy,real,tukdetukde,1
severely,without,showing,mercy,1
coming,way,films,funded,1
organisational,hands,spokespersons,joined,1
states,shah,considers,rss’s,1
mind,states,shah,considers,1
central,mind,states,shah,1
leaders,central,mind,states,1
seasoned,leaders,central,mind,1
joined,seasoned,leaders,central,1
spokespersons,joined,seasoned,leaders,1
hands,spokespersons,joined,seasoned,1
lesserknown,organisational,hands,spokespersons,1
dealt,severely,without,showing,1
sepoys,lesserknown,organisational,hands,1
ji,jai,ho,jai,1
narendra,modi,ji,jai,1
shouldnt,vote,narendra,modi,1
yes,shouldnt,vote,narendra,1
fly,yes,shouldnt,vote,1
self,fly,yes,shouldnt,1
ppl,self,fly,yes,1
shah,considers,rss’s,student,1
considers,rss’s,student,wing,1
rss’s,student,wing,political,1
student,wing,political,savvy,1
patra,manifesto,committee,includes,1
sankalp,patra,manifesto,committee,1
committee,head,partys,wing,1
manifesto,committee,head,partys,1
manifesto,duty,collective,front,1
gets,manifesto,duty,collective,1
reports,may,head,camp,1
amid,reports,may,head,1
comes,amid,reports,may,1
meeting,comes,amid,reports,1
thrash,former,allies,coming,1
allies,party,thrash,former,1
victory,allies,party,thrash,1
ensure,victory,allies,party,1
party,ensure,victory,allies,1
happened,party,ensure,victory,1
alliance,happened,party,ensure,1
nation,ppl,self,fly,1
interest,nation,ppl,self,1
put,interest,nation,ppl,1
consensus,candidate,mandate,hung,1
gadkari,emerge,consensus,candidate,1
gadkari,gadkari,emerge,consensus,1
towards,gadkari,gadkari,emerge,1
inclined,towards,gadkari,gadkari,1
shah,inclined,towards,gadkari,1
modi,shah,inclined,towards,1
speaking,modi,shah,inclined,1
currently,speaking,modi,shah,1
sena,currently,speaking,modi,1
shiv,sena,currently,speaking,1
hope,hearing,loud,clear,1
grow,hope,hearing,loud,1
voices,grow,hope,hearing,1
act,voices,grow,hope,1
put,act,voices,grow,1
still,put,act,voices,1
party,still,put,act,1
emerge,consensus,candidate,mandate,1
decide,speak,mind,without,1
india,put,interest,nation,1
speak,mind,without,game,1
pm,india,put,interest,1
far,pm,india,put,1
modiji,far,pm,india,1
agree,modiji,far,pm,1
partys,victory,lok,elections,1
ensure,partys,victory,lok,1
order,ensure,partys,victory,1
leader,order,ensure,partys,1
veteran,leader,order,ensure,1
choice,pm,welcome,reality,1
appropriate,choice,pm,welcome,1
told,appropriate,choice,pm,1
seats,told,appropriate,choice,1
win,seats,told,appropriate,1
echoing,win,seats,told,1
veteran,leader,order,to…,1
mind,without,game,changer,1
manifesto,committee,includes,senior,1
committee,includes,senior,leaders,1
set,son,cm,creating,1
islands,seas,peoples,want,1
planets,countries,islands,seas,1
universe,planets,countries,islands,1
farmers,started,committing,suicide,1
loans,farmers,started,committing,1
farm,loans,farmers,started,1
waive,farm,loans,farmers,1
failed,waive,farm,loans,1
govt,failed,waive,farm,1
rajasthan,govt,failed,waive,1
strong,enough,defeat,upcoming,1
alliance,strong,enough,defeat,1
panel,organise,meetings,intellectuals,1
head,panel,organise,meetings,1
javadekar,head,panel,organise,1
prakash,javadekar,head,panel,1
group,prakash,javadekar,head,1
media,group,prakash,javadekar,1
countries,islands,seas,peoples,1
seas,peoples,want,see,1
lead,media,group,praka…,1
peoples,want,see,first,1
channels,dealt,severely,without,1
media,channels,dealt,severely,1
may,media,channels,dealt,1
post,may,media,channels,1
agenda,post,may,media,1
communal,agenda,post,may,1
propagating,communal,agenda,post,1
hate,propagating,communal,agenda,1
spreading,hate,propagating,communal,1
complicit,spreading,hate,propagating,1
also,complicit,spreading,hate,1
channels,also,complicit,spreading,1
media,channels,also,complicit,1
certain,media,channels,also,1
first,ji,prime,minister,1
see,first,ji,prime,1
want,see,first,ji,1
lead,media,group,prakash,1
eat,precious,time,election,1
son,cm,creating,atmosphere,1
resigns,day,pm,slammed,1
agriculture,minister,resigns,day,1
odisha,agriculture,minister,resigns,1
made,fragile,rise,new,1
story,past,years,hails,1
growth,story,past,years,1
solid,growth,story,past,1
government,solid,growth,story,1
lauds,government,solid,growth,1
maurice,lauds,government,solid,1
economist,maurice,lauds,government,1
chief,economist,maurice,lauds,1
fund,chief,economist,maurice,1
monetary,fund,chief,economist,1
international,monetary,fund,chief,1
demotivated,good,relations,pm,1
never,demotivated,good,relations,1
cm,creating,atmosphere,sunset,1
minister,resigns,day,pm,1
day,pm,slammed,comments,1
otherwise,eat,precious,time,1
pm,slammed,comments,rape,1
narrative,otherwise,eat,precious,1
change,narrative,otherwise,eat,1
time,change,narrative,otherwise,1
need,time,change,narrative,1
attack,need,time,change,1
defend,attack,need,time,1
dont,defend,attack,need,1
aggressive,dont,defend,attack,1
want,aggressive,dont,defend,1
media,new,team,elections,1
social,media,new,team,1
part,social,media,new,1
ji,part,social,media,1
ji,ji,part,social,1
ji,ji,ji,part,1
congratulations,ji,ji,ji,1
slammed,comments,rape,accused,1
wishes,wish,words,tomorrows,1
wish,words,tomorrows,truth,1
ji,pm,candidate,make,1
service,sustained,growth,percent,1
launch,campaign,agra,jan,1
pm,launch,campaign,agra,1
increase,percapita,income,time,1
healthy,increase,percapita,income,1
lead,healthy,increase,percapita,1
percent,lead,healthy,increase,1
growth,percent,lead,healthy,1
sustained,growth,percent,lead,1
transition,service,sustained,growth,1
true,gonna,do/die,condition,1
crossroads,transition,service,sustained,1
path,world’s,won’t,easy,1
euroarea,toward,longterm,trends,1
u.s,euroarea,toward,longterm,1
moderation,u.s,euroarea,toward,1
slowdown,moderation,u.s,euroarea,1
led,slowdown,moderation,u.s,1
percent,led,slowdown,moderation,1
conversation,changing,modi,nahin,1
changing,modi,nahin,kaun,1
modi,nahin,kaun,modi,1
nahin,kaun,modi,nahi,1
judgement,sc/st,act,govt,1
scs,judgement,sc/st,act,1
india,within,party,well,1
people,india,within,party,1
put,people,india,within,1
nature,put,people,india,1
authoritarian,nature,put,people,1
sway,authoritarian,nature,put,1
still,sway,authoritarian,nature,1
may,still,sway,authoritarian,1
election,may,still,sway,1
enough,election,may,still,1
may,enough,election,may,1
koi,may,enough,election,1
nahi,koi,may,enough,1
modi,nahi,koi,may,1
kaun,modi,nahi,koi,1
percent,percent,led,slowdown,1
around,percent,percent,led,1
ease,around,percent,percent,1
interest,rates,twice,may,1
popular,support,ahead,elections,1
farmers,shore,popular,support,1
distress,farmers,shore,popular,1
ease,distress,farmers,shore,1
farmers,ease,distress,farmers,1
handout,farmers,ease,distress,1
cash,handout,farmers,ease,1
three,options,including,cash,1
studying,three,options,including,1
said,studying,three,options,1
government,said,studying,three,1
upcoming,polls,tells,interview,1
opposition,upcoming,polls,tells,1
help,opposition,upcoming,polls,1
alone,help,opposition,upcoming,1
rhetoric,alone,help,opposition,1
antimodi,rhetoric,alone,help,1
raising,interest,rates,twice,1
rates,twice,may,see,1
growth,ease,around,percent,1
twice,may,see,reverse,1
estimates,growth,ease,around,1
inc,estimates,growth,ease,1
holdings,inc,estimates,growth,1
nomura,holdings,inc,estimates,1
slowing,prices,easing,expected,1
demand,slowing,prices,easing,1
stance,demand,slowing,prices,1
neutral,stance,demand,slowing,1
favor,neutral,stance,demand,1
policy,favor,neutral,stance,1
monetary,policy,favor,neutral,1
hawkish,monetary,policy,favor,1
giving,hawkish,monetary,policy,1
course,giving,hawkish,monetary,1
reverse,course,giving,hawkish,1
see,reverse,course,giving,1
may,see,reverse,course,1
sc/st,act,govt,passed,1
act,govt,passed,parliament,1
govt,passed,parliament,anger,1
movie,hit,aishwarya,rai,1
game,islands,win,elections,1
name,game,islands,win,1
using,name,game,islands,1
head,using,name,game,1
lap,head,using,name,1
ready,lap,head,using,1
people,ready,lap,head,1
amount,people,ready,lap,1
massive,amount,people,ready,1
way,massive,amount,people,1
throw,way,massive,amount,1
politicians,throw,way,massive,1
shit,politicians,throw,way,1
cosmetic,shit,politicians,throw,1
amount,cosmetic,shit,politicians,1
govt,economicaly,upper,class,1
modi,govt,economicaly,upper,1
islands,win,elections,standards,1
hit,aishwarya,rai,gonna,1
historic,descision,modi,govt,1
aishwarya,rai,gonna,regret,1
politics,propaganda,coming,way,1
posters,whose,actually,funded,1
ready,posters,whose,actually,1
also,ready,posters,whose,1
film,also,ready,posters,1
suddenly,film,also,ready,1
week,suddenly,film,also,1
next,week,suddenly,film,1
film,next,week,suddenly,1
odd,film,next,week,1
feel,odd,film,next,1
doesn’t,feel,odd,film,1
yes,doesn’t,feel,odd,1
actor,yes,doesn’t,feel,1
great,actor,yes,doesn’t,1
kher,great,actor,yes,1
anupam,kher,great,actor,1
descision,modi,govt,economicaly,1
expectation,never,fails,disappoint,1
passed,parliament,anger,cost,1
example,poor,home,work,1
yet,another,example,poor,1
management,yet,another,example,1
expert,management,yet,another,1
ideas,expert,management,yet,1
good,ideas,expert,management,1
proving,good,ideas,expert,1
team,proving,good,ideas,1
quota,already,empowered,sc/st,1
end,quota,already,empowered,1
guts,end,quota,already,1
show,guts,end,quota,1
good,show,guts,end,1
giving,good,show,guts,1
states,giving,good,show,1
cost,states,giving,good,1
anger,cost,states,giving,1
parliament,anger,cost,states,1
another,example,poor,home,1
scored,officially,final,self,1
comes,expectation,never,fails,1
officially,final,self,goal,1
always,comes,expectation,never,1
forces—will,define,schizophrenic,rhetoric,1
nationalistprotectionist,forces—will,define,schizophrenic,1
currently,least,making,merit,1
affected,currently,least,making,1
come,affected,currently,least,1
huge,come,affected,currently,1
anyone,huge,come,affected,1
india,anyone,huge,come,1
people,india,anyone,huge,1
category,people,india,anyone,1
oc,category,people,india,1
cares,oc,category,people,1
admitted,cares,oc,category,1
goal,admitted,cares,oc,1
self,goal,admitted,cares,1
final,self,goal,admitted,1
need,opportunity,youth,icons,1
seats,need,opportunity,youth,1
get,seats,need,opportunity,1
local,unit,requested,correctional,1
attitude,leaders,local,unit,1
complacent,attitude,leaders,local,1
selfish,complacent,attitude,leaders,1
selfish,complacent,attitude,lead…,1
presidents,likely,see,sources,1
incharge,coincharge,state,karnataka,1
appointed,incharge,coincharge,state,1
ji,appointed,incharge,coincharge,1
ji,ji,appointed,incharge,1
congratulations,ji,ji,appointed,1
committee,fn,head,propaganda,1
manifesto,committee,fn,head,1
lok,manifesto,committee,fn,1
head,lok,manifesto,committee,1
minister,head,lok,manifesto,1
home,minister,head,lok,1
upcoming,home,minister,head,1
leaders,local,unit,requested,1
unit,requested,correctional,steps,1
different,committees,upcoming,home,1
requested,correctional,steps,view,1
another,wicket,lost,faith,1
shifted,loyalties,oppositions,alliance,1
party,shifted,loyalties,oppositions,1
samata,party,shifted,loyalties,1
lok,samata,party,shifted,1
rashtriya,lok,samata,party,1
march,rashtriya,lok,samata,1
walked,march,rashtriya,lok,1
allies,walked,march,rashtriya,1
key,allies,walked,march,1
lost,key,allies,walked,1
ahead,lost,key,allies,1
months,ahead,lost,key,1
polls,gets,delhi,given,1
incharges,polls,gets,delhi,1
party,incharges,polls,gets,1
appoints,party,incharges,polls,1
committees,upcoming,home,minister,1
president,constitutes,different,committees,1
alliance,good,enough,winning,1
true,dont,regret,later,1
think,jumlas,true,dont,1
honestly,think,jumlas,true,1
vote,honestly,think,jumlas,1
pls,vote,honestly,think,1
yrs,pls,vote,honestly,1
last,yrs,pls,vote,1
din,last,yrs,pls,1
acche,din,last,yrs,1
received,acche,din,last,1
head,wing,follow,updates,1
committee,head,wing,follow,1
manifesto,committee,head,wing,1
courage,ready,struggle,overcome,1
show,courage,ready,struggle,1
condition,show,courage,ready,1
do/die,condition,show,courage,1
gonna,do/die,condition,show,1
jumlas,true,dont,regret,1
dont,regret,later,voting,1
